id	WT_rep1	WT_rep2	KO_rep1	KO_rep2
ENSMUSG00000025885.18	988.5679660359255	1006.1312887778179	863.7934714254541	878.4120494614909
ENSMUSG00000025892.16	17.760166805047966	18.214314347666903	14.738145073641444	13.818088770044762
ENSMUSG00000025893.8	6.782041719510075	8.078315150011264	7.875696273727147	8.753291292578156
ENSMUSG00000025894.11	16.54037512887709	16.004209259456275	29.38417674057263	27.966490419054736
ENSMUSG00000025898.6	90.75250070711324	92.44336110343077	101.32474738128494	99.53428086151764
ENSMUSG00000025899.14	4.196083366027817	4.343999656138132	5.9413147328117075	7.5421440697057065
ENSMUSG00000025900.12	3.415416693278455	4.420210176421257	4.928067258998858	7.487091923211504
ENSMUSG00000025903.14	39.86279197726426	43.66862812223069	38.5494607082434	35.453582342266245
ENSMUSG00000025907.14	207.7061266183769	201.95787875028157	236.13271810174902	222.85108900853066
ENSMUSG00000025911.14	4.8303750376366725	6.09684162265001	8.105979790502793	7.982561241659324
ENSMUSG00000025912.16	83.72650065236898	75.14357299916138	96.81119045248224	93.368440454167
ENSMUSG00000025915.14	1.219791676170877	0.7621052028312513	3.4542527516347135	4.128910987065168
ENSMUSG00000025917.9	63.47795882793243	74.22904675576387	79.44781328759841	80.70644676050048
ENSMUSG00000025920.19	51.62158373555151	58.30104801659072	55.82072446641697	55.27235508017905
ENSMUSG00000025921.7	153.0106678588748	152.72588264738275	154.84263667994543	149.30142129227647
ENSMUSG00000025925.14	52.01191707192619	49.53683818403133	60.33428139521966	60.447256850634055
ENSMUSG00000025927.13	9.563166741179675	10.212209717938766	4.0990465986065265	3.8536502545941564
ENSMUSG00000025931.15	9.368000072992334	7.392420467463137	2.302835167756476	3.468285229134741
ENSMUSG00000025932.14	60.843208807403336	63.48336339584323	52.504641824847646	58.02496240488916
ENSMUSG00000025933.15	4.391250034215156	4.877473298120008	5.204407479129635	5.229953916949213
ENSMUSG00000025935.10	168.624001313862	175.43661769175404	177.77887495079992	184.4246907555775
ENSMUSG00000025937.6	23.029666846106156	24.006313889184415	10.546985068324659	8.973499878554964
ENSMUSG00000025938.16	41.81445865913766	38.25768118212881	68.07180755888142	66.3378365255137
ENSMUSG00000025939.17	191.409709824734	198.14735273612533	159.40225031210323	163.33971864829803
ENSMUSG00000025940.6	64.60016717000964	62.263995071313225	77.37526163661758	81.31202037193671
ENSMUSG00000025949.16	159.64633457724437	150.36335651860588	153.8754459094877	143.30073732440843
ENSMUSG00000025950.16	38.984541970421226	41.15368095288757	62.452889749555624	63.089759882355764
ENSMUSG00000025955.13	46.93758369905534	32.54189216089443	16.30407298771585	23.452214406530153
ENSMUSG00000025956.10	1.5125416784518873	0.9145262433975014	1.335644397298756	1.6515643948260672
ENSMUSG00000025958.14	13.320125103785974	10.135999197655641	15.06054199712735	15.52470531136503
ENSMUSG00000025959.13	69.86966721106782	65.38862640292136	37.12170290423439	36.27936453967927
ENSMUSG00000025962.15	18.83358348007834	17.223577583986277	22.61384134736859	23.892631578483773
ENSMUSG00000025964.15	7.416333391118931	2.97221029104188	1.6580413207846625	1.4864079553434604
ENSMUSG00000025967.16	38.93575030337439	34.75199724910506	39.37848136863573	50.48281833518345
ENSMUSG00000025968.16	28.884666891726365	29.874523950985047	38.2270637847575	36.8849381511155
ENSMUSG00000025969.15	2.8787083557632696	3.886736534439381	9.856134517997717	12.937254426137526
ENSMUSG00000025971.6	2.0980416830139084	1.4479998853793774	2.8555156080180297	3.468285229134741
ENSMUSG00000025978.14	3.1226666909974448	2.362526128776879	2.671288794597512	1.0459907833898425
ENSMUSG00000025979.13	36.25220861579846	33.45641840429193	41.08257939277553	44.97760368576323
ENSMUSG00000025980.14	93.3384590605955	92.97683474541265	92.5279170404552	99.20396798255243
ENSMUSG00000025981.13	66.45425051778938	61.501889868481975	73.5064985547867	68.9252874107412
ENSMUSG00000025982.13	428.7323783405398	411.3081779680263	447.2566462816627	437.994877507873
ENSMUSG00000025983.11	1.7565000136860627	1.219368324530002	2.1646650576910873	2.532398738733303
ENSMUSG00000025986.6	583.4995462131006	620.2012140640722	657.87395072467	640.4766723135489
ENSMUSG00000025991.8	2.0492500159670732	1.905263007078128	3.039742421438548	1.4313558088492582
ENSMUSG00000025993.10	2.2932083512012484	0.9145262433975014	1.6580413207846625	1.596512248331865
ENSMUSG00000025995.16	105.87791749163212	103.87493914589955	137.29503270164108	129.31749211488105
ENSMUSG00000025997.13	9.465583407086005	10.974314920770018	12.112912982399061	10.459907833898425
ENSMUSG00000026000.16	129.88341767867496	136.7978839082096	154.24389953632874	148.75089982733445
ENSMUSG00000026003.5	5.415875042198693	5.715789021234384	3.223969234859066	4.2390152800535725
ENSMUSG00000026004.15	16.735541797064432	14.70863041464315	18.00817101185564	17.396478292167906
ENSMUSG00000026005.15	92.46020905375246	87.0324141633289	92.34369022703467	94.52453553054524
ENSMUSG00000026011.13	1.4149583443582172	1.4479998853793774	0.3684536268410361	0.7707300509188313
ENSMUSG00000026014.15	44.25404201147941	48.16504881893508	18.83719167224797	19.21319912647658
ENSMUSG00000026017.13	7.3187500570252615	5.563367980668134	8.8889437475399955	7.87245694867092
ENSMUSG00000026018.12	19.32150015054669	19.281261631630656	18.284511231986418	16.73585253423748
ENSMUSG00000026019.15	15.613333454987224	14.175156772661273	16.0737894709402	19.103094833488175
ENSMUSG00000026020.9	65.03929217343115	59.977679462819474	81.98093197213053	84.17473198963522
ENSMUSG00000026021.15	45.08350035127561	43.43999656138132	54.070569738922046	54.88699005471963
ENSMUSG00000026023.16	5.562250043339199	8.840420352842514	6.58610857978352	5.3400582099376175
ENSMUSG00000026024.14	74.89520891689185	83.98399335200389	62.7292299696864	64.52111569120503
ENSMUSG00000026027.13	76.60291726353107	85.27957219681701	82.25727219226131	78.83467377969761
